id,keywords
85,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 483, ""name"": ""riddle""}, {""id"": 485, ""name"": ""nepal""}, {""id"": 486, ""name"": ""himalaya""}, {""id"": 487, ""name"": ""cairo""}, {""id"": 488, ""name"": ""moses""}, {""id"": 1160, ""name"": ""egypt""}, {""id"": 1294, ""name"": ""whip""}, {""id"": 1454, ""name"": ""treasure""}, {""id"": 1456, ""name"": ""medallion""}, {""id"": 2650, ""name"": ""leather jacket""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 2656, ""name"": ""hat""}, {""id"": 2853, ""name"": ""mediterranean""}, {""id"": 2854, ""name"": ""ark of the covenant""}, {""id"": 2856, ""name"": ""ten commandments""}, {""id"": 6956, ""name"": ""treasure hunt""}, {""id"": 9032, ""name"": ""excavation""}, {""id"": 11105, ""name"": ""swastika""}, {""id"": 41586, ""name"": ""archaeologist""}, {""id"": 176731, ""name"": ""indiana jones""}, {""id"": 184134, ""name"": ""archeology""}]"
86,"[{""id"": 220, ""name"": ""berlin""}, {""id"": 255, ""name"": ""male nudity""}, {""id"": 293, ""name"": ""female nudity""}, {""id"": 458, ""name"": ""hippie""}, {""id"": 459, ""name"": ""sexual obsession""}, {""id"": 460, ""name"": ""free love""}, {""id"": 463, ""name"": ""swinger club""}, {""id"": 508, ""name"": ""nudist camp""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 6059, ""name"": ""unsociability""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 167739, ""name"": ""male virgin""}, {""id"": 168550, ""name"": ""reproduction""}, {""id"": 232868, ""name"": ""sexual problems""}]"
87,"[{""id"": 483, ""name"": ""riddle""}, {""id"": 1454, ""name"": ""treasure""}, {""id"": 2860, ""name"": ""heart""}, {""id"": 4062, ""name"": ""skeleton""}, {""id"": 6956, ""name"": ""treasure hunt""}, {""id"": 13006, ""name"": ""torture""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15149, ""name"": ""monkey""}, {""id"": 34117, ""name"": ""cult film""}, {""id"": 41586, ""name"": ""archaeologist""}, {""id"": 162767, ""name"": ""thuggee""}, {""id"": 167106, ""name"": ""conveyor belt""}, {""id"": 174465, ""name"": ""mine car""}, {""id"": 174468, ""name"": ""rope bridge""}, {""id"": 174469, ""name"": ""belching""}, {""id"": 174472, ""name"": ""child driving a car""}, {""id"": 174476, ""name"": ""eating brains""}, {""id"": 174480, ""name"": ""splits""}, {""id"": 176731, ""name"": ""indiana jones""}, {""id"": 184134, ""name"": ""archeology""}]"
88,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 572, ""name"": ""sex""}, {""id"": 612, ""name"": ""hotel""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 1342, ""name"": ""dancing master""}, {""id"": 1343, ""name"": ""mambo""}, {""id"": 1346, ""name"": ""dance performance""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 5767, ""name"": ""summer camp""}, {""id"": 7879, ""name"": ""secret love""}, {""id"": 10791, ""name"": ""teenage crush""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 14514, ""name"": ""class differences""}, {""id"": 14751, ""name"": ""youth""}, {""id"": 33694, ""name"": ""family holiday""}, {""id"": 41260, ""name"": ""sensuality""}, {""id"": 173490, ""name"": ""unwanted pregnancy""}, {""id"": 200129, ""name"": ""summer romance""}, {""id"": 208591, ""name"": ""abortion""}, {""id"": 226861, ""name"": ""catskill resort""}]"
89,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 110, ""name"": ""venice""}, {""id"": 113, ""name"": ""holy grail""}, {""id"": 295, ""name"": ""library""}, {""id"": 483, ""name"": ""riddle""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 1294, ""name"": ""whip""}, {""id"": 1454, ""name"": ""treasure""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 2847, ""name"": ""entrapment""}, {""id"": 2901, ""name"": ""crusader""}, {""id"": 6956, ""name"": ""treasure hunt""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 11102, ""name"": ""panzer""}, {""id"": 14656, ""name"": ""order of the templars""}, {""id"": 41586, ""name"": ""archaeologist""}, {""id"": 176731, ""name"": ""indiana jones""}, {""id"": 184134, ""name"": ""archeology""}]"
90,"[{""id"": 387, ""name"": ""california""}, {""id"": 797, ""name"": ""showdown""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6110, ""name"": ""weapon""}, {""id"": 6149, ""name"": ""police""}, {""id"": 6212, ""name"": ""smuggling""}, {""id"": 8181, ""name"": ""swimming pool""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 12545, ""name"": ""mansion""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 14967, ""name"": ""foot chase""}, {""id"": 15478, ""name"": ""art gallery""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 157892, ""name"": ""warehouse""}, {""id"": 163047, ""name"": ""beverly hills""}, {""id"": 167541, ""name"": ""buddy comedy""}, {""id"": 172466, ""name"": ""country club""}, {""id"": 178539, ""name"": ""maverick cop""}, {""id"": 178929, ""name"": ""detroit michigan""}, {""id"": 188294, ""name"": ""damsel in distress""}, {""id"": 188933, ""name"": ""bar fight""}]"
91,"[{""id"": 514, ""name"": ""spain""}, {""id"": 1261, ""name"": ""river""}, {""id"": 3032, ""name"": ""suffering""}, {""id"": 3640, ""name"": ""work""}, {""id"": 5252, ""name"": ""misery""}, {""id"": 5253, ""name"": ""desolateness""}, {""id"": 5254, ""name"": ""remoteness""}, {""id"": 5255, ""name"": ""hygiene""}, {""id"": 5331, ""name"": ""village""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 33841, ""name"": ""incest""}, {""id"": 40895, ""name"": ""illness""}]"
92,"[{""id"": 100, ""name"": ""slum""}]"
93,"[{""id"": 570, ""name"": ""rape""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 933, ""name"": ""michigan""}, {""id"": 934, ""name"": ""judge""}, {""id"": 1315, ""name"": ""hays code""}, {""id"": 1416, ""name"": ""jazz""}, {""id"": 1417, ""name"": ""jurors""}, {""id"": 3012, ""name"": ""court case""}, {""id"": 10909, ""name"": ""lawyer""}]"
95,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 90, ""name"": ""paris""}, {""id"": 305, ""name"": ""moon""}, {""id"": 843, ""name"": ""cataclysm""}, {""id"": 1423, ""name"": ""asteroid""}, {""id"": 1430, ""name"": ""self sacrifice""}, {""id"": 1432, ""name"": ""nasa""}, {""id"": 1826, ""name"": ""space marine""}, {""id"": 1872, ""name"": ""loss of father""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 9882, ""name"": ""space""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 14626, ""name"": ""astronaut""}, {""id"": 164889, ""name"": ""eiffel tower paris""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 199076, ""name"": ""disaster movie""}, {""id"": 211487, ""name"": ""space centre""}]"
96,"[{""id"": 374, ""name"": ""smuggling of arms""}, {""id"": 703, ""name"": ""detective""}, {""id"": 1567, ""name"": ""intensive care""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 4898, ""name"": ""armored car""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6149, ""name"": ""police""}, {""id"": 8181, ""name"": ""swimming pool""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 18021, ""name"": ""detroit""}, {""id"": 155544, ""name"": ""horse track""}, {""id"": 163047, ""name"": ""beverly hills""}, {""id"": 167316, ""name"": ""buddy cop""}, {""id"": 193507, ""name"": ""oil field""}, {""id"": 226427, ""name"": ""cement truck""}, {""id"": 226428, ""name"": ""playboy mansion""}, {""id"": 226429, ""name"": ""shooting range""}]"
97,"[{""id"": 282, ""name"": ""video game""}, {""id"": 2157, ""name"": ""hacker""}, {""id"": 4563, ""name"": ""virtual reality""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6104, ""name"": ""computer""}, {""id"": 10568, ""name"": ""science fiction""}]"
98,"[{""id"": 588, ""name"": ""rome""}, {""id"": 1394, ""name"": ""gladiator""}, {""id"": 1395, ""name"": ""arena""}, {""id"": 1399, ""name"": ""senate""}, {""id"": 1405, ""name"": ""roman empire""}, {""id"": 2280, ""name"": ""emperor""}, {""id"": 2831, ""name"": ""slavery""}, {""id"": 10141, ""name"": ""battlefield""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 14704, ""name"": ""ancient world""}, {""id"": 15300, ""name"": ""father daughter relationship""}, {""id"": 18543, ""name"": ""combat""}, {""id"": 157499, ""name"": ""mother son relationship""}, {""id"": 160840, ""name"": ""dream sequence""}, {""id"": 179780, ""name"": ""chariot""}, {""id"": 192230, ""name"": ""philosopher""}, {""id"": 235791, ""name"": ""barbarian horde""}, {""id"": 235792, ""name"": ""2nd century""}, {""id"": 235793, ""name"": ""successor""}]"
99,"[{""id"": 107, ""name"": ""barcelona spain""}, {""id"": 108, ""name"": ""transvestism""}, {""id"": 571, ""name"": ""transsexuality""}, {""id"": 726, ""name"": ""drug abuse""}, {""id"": 741, ""name"": ""transplantation""}, {""id"": 744, ""name"": ""madrid""}, {""id"": 1421, ""name"": ""birthday""}, {""id"": 3019, ""name"": ""autograph""}, {""id"": 207583, ""name"": ""actress""}, {""id"": 225061, ""name"": ""friend""}]"
100,"[{""id"": 502, ""name"": ""ambush""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 1366, ""name"": ""shotgun""}, {""id"": 4262, ""name"": ""tea""}, {""id"": 4523, ""name"": ""joint""}, {""id"": 7149, ""name"": ""machismo""}, {""id"": 9227, ""name"": ""cocktail""}, {""id"": 9897, ""name"": ""rifle""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 11362, ""name"": ""cockney accent""}, {""id"": 11488, ""name"": ""pot smoking""}, {""id"": 15394, ""name"": ""hatchet""}, {""id"": 15395, ""name"": ""antique""}, {""id"": 15396, ""name"": ""cardsharp""}, {""id"": 18047, ""name"": ""anger""}, {""id"": 167542, ""name"": ""carjacking""}, {""id"": 207592, ""name"": ""piano""}, {""id"": 227944, ""name"": ""strip show""}, {""id"": 227945, ""name"": ""high stakes""}]"
101,"[{""id"": 242, ""name"": ""new york""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 796, ""name"": ""police brutality""}, {""id"": 1465, ""name"": ""loss of family""}, {""id"": 1470, ""name"": ""s.w.a.t.""}, {""id"": 2356, ""name"": ""immigrant""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 4613, ""name"": ""training""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 9957, ""name"": ""loneliness""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 10703, ""name"": ""tragic love""}, {""id"": 34117, ""name"": ""cult film""}, {""id"": 207268, ""name"": ""neo-noir""}, {""id"": 233083, ""name"": ""complex relationship""}, {""id"": 233084, ""name"": ""complex characters""}]"
102,"[{""id"": 30, ""name"": ""individual""}, {""id"": 509, ""name"": ""denmark""}, {""id"": 856, ""name"": ""paraplegic""}, {""id"": 978, ""name"": ""broken engagement""}, {""id"": 1333, ""name"": ""desperation""}, {""id"": 1334, ""name"": ""wedding vows""}, {""id"": 1335, ""name"": ""sense of guilt""}, {""id"": 3817, ""name"": ""chance""}, {""id"": 7879, ""name"": ""secret love""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 12996, ""name"": ""dogme 95""}, {""id"": 14534, ""name"": ""relationship""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 158558, ""name"": ""disabled""}, {""id"": 187056, ""name"": ""woman director""}]"
103,"[{""id"": 422, ""name"": ""vietnam veteran""}, {""id"": 444, ""name"": ""taxi""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 4225, ""name"": ""night shift""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 7368, ""name"": ""alienation""}, {""id"": 9622, ""name"": ""misanthrope""}, {""id"": 11325, ""name"": ""shot to death""}, {""id"": 33625, ""name"": ""illegal prostitution""}, {""id"": 167104, ""name"": ""loner""}]"
104,"[{""id"": 220, ""name"": ""berlin""}, {""id"": 585, ""name"": ""casino""}, {""id"": 745, ""name"": ""nun""}, {""id"": 794, ""name"": ""red hair""}, {""id"": 795, ""name"": ""running""}, {""id"": 960, ""name"": ""homeless person""}, {""id"": 1545, ""name"": ""supermarket""}, {""id"": 1546, ""name"": ""ambulance""}, {""id"": 1552, ""name"": ""subway""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 10594, ""name"": ""money""}, {""id"": 10855, ""name"": ""fate""}]"
105,"[{""id"": 389, ""name"": ""clock tower""}, {""id"": 830, ""name"": ""car race""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 951, ""name"": ""delorean""}, {""id"": 952, ""name"": ""lightning""}, {""id"": 953, ""name"": ""guitar""}, {""id"": 955, ""name"": ""plutonium""}, {""id"": 999, ""name"": ""sports car""}, {""id"": 1436, ""name"": ""inventor""}, {""id"": 1743, ""name"": ""journey in the past""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 4776, ""name"": ""race against time""}, {""id"": 9104, ""name"": ""partner""}, {""id"": 9789, ""name"": ""misfit""}, {""id"": 10125, ""name"": ""mad scientist""}, {""id"": 11860, ""name"": ""fish out of water""}, {""id"": 18425, ""name"": ""teenage love""}, {""id"": 40850, ""name"": ""destiny""}, {""id"": 186189, ""name"": ""hidden identity""}, {""id"": 187376, ""name"": ""odd couple""}, {""id"": 187710, ""name"": ""escapade""}, {""id"": 189449, ""name"": ""disorder""}, {""id"": 206687, ""name"": ""chases and races""}, {""id"": 206715, ""name"": ""love and romance""}, {""id"": 206720, ""name"": ""teenage life""}, {""id"": 206735, ""name"": ""misfit partners""}, {""id"": 206736, ""name"": ""changing the past or future""}, {""id"": 206737, ""name"": ""getting home""}, {""id"": 206738, ""name"": ""inventions and discoveries""}]"
106,"[{""id"": 1291, ""name"": ""central and south america""}, {""id"": 1297, ""name"": ""predator""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 10333, ""name"": ""stalking""}, {""id"": 14915, ""name"": ""invisible""}, {""id"": 15248, ""name"": ""commando""}, {""id"": 209714, ""name"": ""3d""}]"
107,"[{""id"": 394, ""name"": ""gypsy""}, {""id"": 397, ""name"": ""bare knuckle boxing""}, {""id"": 398, ""name"": ""slang""}, {""id"": 900, ""name"": ""trailer park""}, {""id"": 4931, ""name"": ""pig""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 7155, ""name"": ""receiving of stolen goods""}, {""id"": 11362, ""name"": ""cockney accent""}, {""id"": 33461, ""name"": ""diamond""}, {""id"": 227892, ""name"": ""pikey""}]"
108,"[{""id"": 90, ""name"": ""paris""}, {""id"": 1233, ""name"": ""composer""}, {""id"": 4424, ""name"": ""pain""}, {""id"": 4549, ""name"": ""loss of husband""}, {""id"": 5257, ""name"": ""to compose""}]"
109,"[{""id"": 928, ""name"": ""hairdresser""}, {""id"": 2039, ""name"": ""sexual frustration""}, {""id"": 3739, ""name"": ""funeral""}, {""id"": 4480, ""name"": ""business man""}, {""id"": 21747, ""name"": ""poland""}]"
110,"[{""id"": 934, ""name"": ""judge""}, {""id"": 1533, ""name"": ""isolation""}, {""id"": 2863, ""name"": ""mannequin""}, {""id"": 4918, ""name"": ""shadowing""}, {""id"": 5259, ""name"": ""english channel""}, {""id"": 5260, ""name"": ""geneva""}, {""id"": 9935, ""name"": ""travel""}, {""id"": 15162, ""name"": ""dog""}]"
111,"[{""id"": 416, ""name"": ""miami""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 592, ""name"": ""capitalism""}, {""id"": 701, ""name"": ""cuba""}, {""id"": 947, ""name"": ""prohibition""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 1578, ""name"": ""loss of sister""}, {""id"": 2150, ""name"": ""cocaine""}, {""id"": 34117, ""name"": ""cult film""}, {""id"": 157223, ""name"": ""bitterness""}]"
112,"[{""id"": 110, ""name"": ""venice""}, {""id"": 612, ""name"": ""hotel""}, {""id"": 792, ""name"": ""copenhagen""}, {""id"": 828, ""name"": ""waitress""}, {""id"": 894, ""name"": ""depression""}, {""id"": 924, ""name"": ""italian""}, {""id"": 928, ""name"": ""hairdresser""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6277, ""name"": ""language course""}, {""id"": 6280, ""name"": ""adult education center""}, {""id"": 10093, ""name"": ""priest""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 12996, ""name"": ""dogme 95""}, {""id"": 14765, ""name"": ""church""}, {""id"": 187056, ""name"": ""woman director""}]"
113,"[{""id"": 188, ""name"": ""buddhism""}, {""id"": 314, ""name"": ""life and death""}, {""id"": 490, ""name"": ""philosophy""}, {""id"": 548, ""name"": ""countryside""}, {""id"": 1412, ""name"": ""becoming an adult""}, {""id"": 1529, ""name"": ""buddhist monk""}, {""id"": 1530, ""name"": ""temple""}, {""id"": 1531, ""name"": ""mountain lake""}, {""id"": 1532, ""name"": ""meditation""}, {""id"": 1533, ""name"": ""isolation""}, {""id"": 1534, ""name"": ""attachment to nature""}, {""id"": 1536, ""name"": ""religious education""}, {""id"": 2059, ""name"": ""cycle""}, {""id"": 2060, ""name"": ""penalty""}, {""id"": 2061, ""name"": ""mortification""}, {""id"": 2062, ""name"": ""restart""}, {""id"": 2063, ""name"": ""taskmaster""}, {""id"": 3676, ""name"": ""living together""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 3743, ""name"": ""season""}, {""id"": 158540, ""name"": ""south korea""}, {""id"": 208349, ""name"": ""child""}]"
114,"[{""id"": 549, ""name"": ""prostitute""}, {""id"": 592, ""name"": ""capitalism""}, {""id"": 995, ""name"": ""cinderella""}, {""id"": 996, ""name"": ""expensive restaurant""}, {""id"": 999, ""name"": ""sports car""}, {""id"": 1022, ""name"": ""workaholic""}, {""id"": 1023, ""name"": ""fire escape""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 207592, ""name"": ""piano""}]"
115,"[{""id"": 418, ""name"": ""white russian""}, {""id"": 419, ""name"": ""dude""}, {""id"": 420, ""name"": ""bowling""}, {""id"": 422, ""name"": ""vietnam veteran""}, {""id"": 1337, ""name"": ""carpet""}, {""id"": 1541, ""name"": ""nihilism""}, {""id"": 1786, ""name"": ""heart attack""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 5498, ""name"": ""lsd""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 33626, ""name"": ""millionaire""}, {""id"": 155291, ""name"": ""cowboy""}, {""id"": 160846, ""name"": ""ashes""}, {""id"": 163045, ""name"": ""impregnation""}, {""id"": 167556, ""name"": ""bowling team""}, {""id"": 198673, ""name"": ""unemployed""}, {""id"": 200646, ""name"": ""bowling ball""}, {""id"": 219881, ""name"": ""weeds""}]"
116,"[{""id"": 128, ""name"": ""love triangle""}, {""id"": 212, ""name"": ""london england""}, {""id"": 213, ""name"": ""upper class""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 1488, ""name"": ""tennis""}, {""id"": 1489, ""name"": ""river thames""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10329, ""name"": ""wealth""}, {""id"": 14794, ""name"": ""lust""}, {""id"": 162257, ""name"": ""instructor""}, {""id"": 192657, ""name"": ""gold digger""}, {""id"": 197092, ""name"": ""social climbing""}, {""id"": 207583, ""name"": ""actress""}]"
